"t_stamp","boucherville/deck shop/line 51/standard/status"
"2024-03-21 21:57:48.039","6"
"2024-03-21 22:00:20.438","7"
"2024-03-21 22:00:29.458","2"
"2024-03-21 22:01:13.081","6"
"2024-03-21 22:03:38.136","7"
"2024-03-21 22:03:47.161","2"
"2024-03-21 22:04:54.310","6"
"2024-03-21 22:06:00.435","7"
"2024-03-21 22:06:09.453","2"
"2024-03-21 22:12:17.198","6"
"2024-03-21 22:14:49.040","7"
"2024-03-21 22:14:55.049","2"
"2024-03-21 22:20:58.393","6"
"2024-03-21 22:23:23.170","7"
"2024-03-21 22:23:26.177","2"
"2024-03-21 22:23:51.261","6"
"2024-03-21 22:24:57.411","7"
"2024-03-21 22:25:03.425","2"
"2024-03-21 22:25:25.486","6"
"2024-03-21 22:28:02.322","7"
"2024-03-21 22:28:03.421","2"
"2024-03-21 22:28:35.498","6"
"2024-03-21 22:31:00.352","7"
"2024-03-21 22:31:03.356","2"
"2024-03-21 22:32:20.119","6"
"2024-03-21 22:33:25.355","7"
"2024-03-21 22:33:35.373","2"
"2024-03-21 22:42:11.314","6"
"2024-03-21 22:44:44.176","7"
"2024-03-21 22:44:53.196","2"
"2024-03-21 22:45:57.497","3"
"2024-03-21 22:45:58.499","6"
"2024-03-21 22:48:23.404","7"
"2024-03-21 22:48:32.420","2"
"2024-03-21 22:49:33.099","6"
"2024-03-21 22:50:49.345","7"
"2024-03-21 22:50:51.360","6"
"2024-03-21 22:51:13.424","7"
"2024-03-21 22:51:17.433","2"
"2024-03-21 22:51:35.479","3"
"2024-03-21 22:51:40.488","6"
"2024-03-21 22:53:03.157","7"
"2024-03-21 22:53:05.159","2"
"2024-03-21 22:53:08.164","3"
"2024-03-21 22:53:11.169","2"
"2024-03-21 22:53:51.275","3"
"2024-03-21 22:53:53.279","6"
"2024-03-21 22:54:54.433","7"
"2024-03-21 22:54:58.436","2"
"2024-03-21 22:58:07.346","6"
"2024-03-21 22:59:46.067","7"
"2024-03-21 22:59:49.071","2"
"2024-03-21 22:59:50.072","6"
"2024-03-21 23:00:14.129","7"
"2024-03-21 23:00:19.139","2"
"2024-03-21 23:00:26.154","3"
"2024-03-21 23:00:29.156","6"
"2024-03-21 23:00:36.178","2"
"2024-03-21 23:10:43.327","3"
"2024-03-21 23:10:45.335","6"
"2024-03-21 23:13:24.180","7"
"2024-03-21 23:13:25.182","2"
"2024-03-21 23:19:44.234","6"
"2024-03-21 23:21:29.470","7"
"2024-03-21 23:21:37.483","2"
"2024-03-21 23:23:01.150","6"
"2024-03-21 23:24:41.104","7"
"2024-03-21 23:24:50.121","2"
"2024-03-21 23:26:06.388","6"
"2024-03-21 23:27:19.600","7"
"2024-03-21 23:27:26.115","2"
"2024-03-21 23:30:33.266","6"
"2024-03-21 23:33:51.219","7"
"2024-03-21 23:33:54.226","2"
"2024-03-21 23:34:18.340","6"
"2024-03-21 23:35:48.531","7"
"2024-03-21 23:35:54.544","2"
"2024-03-22 07:04:14.987","3"
"2024-03-22 07:04:15.990","6"
"2024-03-22 07:10:50.063","7"
"2024-03-22 07:10:55.073","2"
"2024-03-22 07:11:55.217","3"
"2024-03-22 07:11:59.730","6"
"2024-03-22 07:23:14.872","2"
"2024-03-22 07:27:22.029","3"
"2024-03-22 07:27:28.038","6"
"2024-03-22 07:28:03.119","7"
"2024-03-22 07:28:04.121","2"
"2024-03-22 07:29:14.762","3"
"2024-03-22 07:29:20.274","6"
"2024-03-22 07:30:46.983","7"
"2024-03-22 07:30:54.997","2"
"2024-03-22 07:31:29.691","6"
"2024-03-22 07:32:36.847","7"
"2024-03-22 07:32:42.861","2"
"2024-03-22 07:33:25.614","6"
"2024-03-22 07:34:48.604","7"
"2024-03-22 07:34:54.619","2"
"2024-03-22 07:35:38.700","3"
"2024-03-22 07:35:39.705","6"
"2024-03-22 07:38:23.842","7"
"2024-03-22 07:38:29.856","2"
"2024-03-22 07:39:11.600","6"
"2024-03-22 07:41:56.573","7"
"2024-03-22 07:42:01.597","2"
"2024-03-22 07:42:45.812","6"
"2024-03-22 07:43:51.955","7"
"2024-03-22 07:43:57.967","2"
"2024-03-22 07:44:27.515","6"
"2024-03-22 07:46:52.665","7"
"2024-03-22 07:47:01.679","2"
"2024-03-22 07:50:45.796","6"
"2024-03-22 07:54:21.874","7"
"2024-03-22 07:54:29.887","2"
"2024-03-22 07:55:39.776","6"
"2024-03-22 08:00:02.861","7"
"2024-03-22 08:00:11.877","2"
"2024-03-22 08:04:47.587","3"
"2024-03-22 08:04:48.589","6"
"2024-03-22 08:05:54.784","7"
"2024-03-22 08:06:03.802","2"
"2024-03-22 08:06:52.589","6"
"2024-03-22 08:14:05.971","7"
"2024-03-22 08:14:15.008","2"
"2024-03-22 08:15:31.000","6"
"2024-03-22 08:18:17.073","7"
"2024-03-22 08:18:27.093","2"
"2024-03-22 08:27:14.223","3"
"2024-03-22 08:27:19.233","6"
"2024-03-22 08:27:53.319","7"
"2024-03-22 08:27:55.322","2"
"2024-03-22 08:28:52.431","3"
"2024-03-22 08:28:57.441","6"
"2024-03-22 08:29:43.287","7"
"2024-03-22 08:29:51.319","2"
"2024-03-22 08:30:28.154","6"
"2024-03-22 08:31:51.507","7"
"2024-03-22 08:31:59.536","2"
"2024-03-22 08:32:26.090","6"
"2024-03-22 08:36:59.455","7"
"2024-03-22 08:37:06.476","2"
"2024-03-22 08:37:46.073","6"
"2024-03-22 08:40:23.426","7"
"2024-03-22 08:40:32.440","2"
"2024-03-22 08:40:53.581","6"
"2024-03-22 08:45:32.159","7"
"2024-03-22 08:45:38.169","2"
"2024-03-22 08:46:19.916","6"
"2024-03-22 09:05:29.117","7"
"2024-03-22 09:05:38.141","2"
"2024-03-22 09:06:20.988","6"
"2024-03-22 09:08:22.795","7"
"2024-03-22 09:08:31.821","2"
"2024-03-22 09:14:25.231","6"
"2024-03-22 09:16:24.084","7"
"2024-03-22 09:16:29.095","2"
"2024-03-22 09:16:56.139","6"
"2024-03-22 09:21:03.763","7"
"2024-03-22 09:21:10.781","2"
"2024-03-22 09:21:13.785","6"
"2024-03-22 09:24:25.193","7"
"2024-03-22 09:24:31.208","2"
"2024-03-22 12:43:18.783","2"
"2024-03-22 14:06:42.585","2"
"2024-03-23 07:17:40.577","2"
"2024-03-23 07:47:02.499","2"
"2024-03-23 08:03:37.463","2"
"2024-03-23 12:18:58.182","2"
"2024-03-24 06:37:53.991","2"
"2024-03-24 08:05:11.749","2"
