"id","time","previous","difference","productionLineName","seats","spacers"
35534,"2024-03-12 00:45:47.324798+00","2024-03-12 00:39:45.627334+00","00:06:01.697464","25",False,False
35140,"2024-03-07 02:02:58.917934+00","2024-03-07 01:56:57.17736+00","00:06:01.740574","25",False,False
35164,"2024-03-07 05:15:29.179288+00","2024-03-07 05:09:27.047403+00","00:06:02.131885","25",False,False
35765,"2024-03-13 04:34:01.174286+00","2024-03-13 04:27:58.706214+00","00:06:02.468072","25",NULL,NULL
35142,"2024-03-07 02:15:05.676987+00","2024-03-07 02:09:03.060049+00","00:06:02.616938","25",False,False
35132,"2024-03-07 00:51:50.485688+00","2024-03-07 00:45:47.83168+00","00:06:02.654008","25",False,False
35160,"2024-03-07 04:48:04.381994+00","2024-03-07 04:42:01.69219+00","00:06:02.689804","25",False,False
35137,"2024-03-07 01:42:15.324575+00","2024-03-07 01:36:12.458014+00","00:06:02.866561","25",False,False
35138,"2024-03-07 01:48:18.459602+00","2024-03-07 01:42:15.324575+00","00:06:03.135027","25",False,False
35152,"2024-03-07 03:57:50.387352+00","2024-03-07 03:51:47.177314+00","00:06:03.210038","25",False,False
35148,"2024-03-07 02:57:12.773014+00","2024-03-07 02:51:09.561923+00","00:06:03.211091","25",False,False
35150,"2024-03-07 03:45:45.551242+00","2024-03-07 03:39:42.245913+00","00:06:03.305329","25",False,False
35136,"2024-03-07 01:36:12.458014+00","2024-03-07 01:30:09.027961+00","00:06:03.430053","25",False,False
35155,"2024-03-07 04:16:00.317777+00","2024-03-07 04:09:56.791954+00","00:06:03.525823","25",False,False
35159,"2024-03-07 04:42:01.69219+00","2024-03-07 04:35:58.157377+00","00:06:03.534813","25",False,False
35145,"2024-03-07 02:38:36.55628+00","2024-03-07 02:32:32.948072+00","00:06:03.608208","25",False,False
35156,"2024-03-07 04:22:04.441808+00","2024-03-07 04:16:00.317777+00","00:06:04.124031","25",False,False
35141,"2024-03-07 02:09:03.060049+00","2024-03-07 02:02:58.917934+00","00:06:04.142115","25",False,False
35548,"2024-03-12 03:03:45.000603+00","2024-03-12 02:57:40.65921+00","00:06:04.341393","25",False,False
35144,"2024-03-07 02:32:32.948072+00","2024-03-07 02:26:28.205537+00","00:06:04.742535","25",False,False
35154,"2024-03-07 04:09:56.791954+00","2024-03-07 04:03:51.772591+00","00:06:05.019363","25",False,False
35162,"2024-03-07 05:03:21.389345+00","2024-03-07 04:57:16.230175+00","00:06:05.15917","25",False,False
35147,"2024-03-07 02:51:09.561923+00","2024-03-07 02:45:03.948039+00","00:06:05.613884","25",False,False
35163,"2024-03-07 05:09:27.047403+00","2024-03-07 05:03:21.389345+00","00:06:05.658058","25",False,False
35763,"2024-03-13 04:22:06.493386+00","2024-03-13 04:15:59.157225+00","00:06:07.336161","25",NULL,NULL
35157,"2024-03-07 04:28:12.277842+00","2024-03-07 04:22:04.441808+00","00:06:07.836034","25",False,False
35464,"2024-03-11 15:43:34.013338+00","2024-03-11 15:37:20.46814+00","00:06:13.545198","25",False,False
35533,"2024-03-12 00:39:45.627334+00","2024-03-12 00:33:30.872809+00","00:06:14.754525","25",False,False
35201,"2024-03-07 13:24:22.984679+00","2024-03-07 13:18:07.560607+00","00:06:15.424072","25",False,False
35333,"2024-03-08 01:37:42.370657+00","2024-03-08 01:31:26.519536+00","00:06:15.851121","25",False,False
35986,"2024-03-14 12:40:28.148391+00","2024-03-14 12:34:11.888429+00","00:06:16.259962","25",False,False
35572,"2024-03-12 06:04:19.014777+00","2024-03-12 05:58:02.622533+00","00:06:16.392244","25",False,False
35536,"2024-03-12 00:59:20.082257+00","2024-03-12 00:53:02.607849+00","00:06:17.474408","25",False,False
35306,"2024-03-07 22:13:27.079336+00","2024-03-07 22:07:08.20887+00","00:06:18.870466","25",False,False
35895,"2024-03-13 21:41:40.567615+00","2024-03-13 21:35:21.139266+00","00:06:19.428349","25",False,False
35242,"2024-03-07 16:10:51.071679+00","2024-03-07 16:04:31.544072+00","00:06:19.527607","25",False,False
35546,"2024-03-12 02:50:46.50676+00","2024-03-12 02:44:26.706321+00","00:06:19.800439","25",False,False
35532,"2024-03-12 00:33:30.872809+00","2024-03-12 00:27:10.664646+00","00:06:20.208163","25",False,False
35570,"2024-03-12 05:50:32.353789+00","2024-03-12 05:44:11.37517+00","00:06:20.978619","25",False,False
35291,"2024-03-07 20:27:35.852191+00","2024-03-07 20:21:13.855185+00","00:06:21.997006","25",False,False
35446,"2024-03-11 14:19:47.664881+00","2024-03-11 14:13:25.025095+00","00:06:22.639786","25",False,False
35443,"2024-03-11 14:07:16.830098+00","2024-03-11 14:00:53.636088+00","00:06:23.19401","25",False,False
35436,"2024-03-11 13:13:47.332953+00","2024-03-11 13:07:24.072535+00","00:06:23.260418","25",False,False
35669,"2024-03-12 17:39:57.018246+00","2024-03-12 17:33:32.668065+00","00:06:24.350181","25",False,False
35469,"2024-03-11 16:11:08.519346+00","2024-03-11 16:04:44.097786+00","00:06:24.42156","25",False,False
35332,"2024-03-08 01:31:26.519536+00","2024-03-08 01:25:00.600699+00","00:06:25.918837","25",False,False
35478,"2024-03-11 17:20:29.889385+00","2024-03-11 17:14:03.784344+00","00:06:26.105041","25",False,False
35146,"2024-03-07 02:45:03.948039+00","2024-03-07 02:38:36.55628+00","00:06:27.391759","25",False,False
35878,"2024-03-13 19:46:47.84063+00","2024-03-13 19:40:19.154703+00","00:06:28.685927","25",False,False
35989,"2024-03-14 13:11:05.567705+00","2024-03-14 13:04:36.103492+00","00:06:29.464213","25",False,False
35510,"2024-03-11 20:23:36.883922+00","2024-03-11 20:17:05.833369+00","00:06:31.050553","25",NULL,NULL
35988,"2024-03-14 13:04:36.103492+00","2024-03-14 12:58:04.304094+00","00:06:31.799398","25",False,False
35838,"2024-03-13 14:54:07.693343+00","2024-03-13 14:47:35.624469+00","00:06:32.068874","25",False,False
35168,"2024-03-07 05:49:52.997952+00","2024-03-07 05:43:20.751269+00","00:06:32.246683","25",False,False
35963,"2024-03-14 05:53:03.34738+00","2024-03-14 05:46:30.928517+00","00:06:32.418863","25",False,False
35552,"2024-03-12 03:31:18.357964+00","2024-03-12 03:24:45.892289+00","00:06:32.465675","25",False,False
35985,"2024-03-14 12:34:11.888429+00","2024-03-14 12:27:38.500763+00","00:06:33.387666","25",False,False
35568,"2024-03-12 05:37:33.998173+00","2024-03-12 05:31:00.142119+00","00:06:33.856054","25",False,False
35912,"2024-03-13 22:57:27.391669+00","2024-03-13 22:50:53.485363+00","00:06:33.906306","25",False,False
35425,"2024-03-11 12:12:36.578919+00","2024-03-11 12:06:01.916019+00","00:06:34.6629","25",False,False
35422,"2024-03-11 11:57:44.406078+00","2024-03-11 11:51:09.635461+00","00:06:34.770617","25",False,False
35133,"2024-03-07 00:58:26.959058+00","2024-03-07 00:51:50.485688+00","00:06:36.47337","25",False,False
35551,"2024-03-12 03:24:45.892289+00","2024-03-12 03:18:09.012204+00","00:06:36.880085","25",False,False
35567,"2024-03-12 05:31:00.142119+00","2024-03-12 05:24:23.128521+00","00:06:37.013598","25",False,False
35569,"2024-03-12 05:44:11.37517+00","2024-03-12 05:37:33.998173+00","00:06:37.376997","25",False,False
35566,"2024-03-12 05:24:23.128521+00","2024-03-12 05:17:44.114302+00","00:06:39.014219","25",False,False
35563,"2024-03-12 04:44:36.908442+00","2024-03-12 04:37:57.807594+00","00:06:39.100848","25",False,False
35758,"2024-03-13 03:59:44.754127+00","2024-03-13 03:53:05.325584+00","00:06:39.428543","25",NULL,NULL
35557,"2024-03-12 04:09:03.394632+00","2024-03-12 04:02:23.92283+00","00:06:39.471802","25",False,False
35317,"2024-03-07 23:14:58.503098+00","2024-03-07 23:08:18.822552+00","00:06:39.680546","25",False,False
35553,"2024-03-12 03:37:58.089306+00","2024-03-12 03:31:18.357964+00","00:06:39.731342","25",False,False
35167,"2024-03-07 05:43:20.751269+00","2024-03-07 05:36:40.674372+00","00:06:40.076897","25",False,False
35555,"2024-03-12 03:51:55.682048+00","2024-03-12 03:45:14.43377+00","00:06:41.248278","25",False,False
35983,"2024-03-14 12:13:37.723108+00","2024-03-14 12:06:55.859213+00","00:06:41.863895","25",False,False
35991,"2024-03-14 13:27:44.062304+00","2024-03-14 13:21:02.114775+00","00:06:41.947529","25",NULL,NULL
35558,"2024-03-12 04:15:46.111566+00","2024-03-12 04:09:03.394632+00","00:06:42.716934","25",False,False
35947,"2024-03-14 03:36:11.493777+00","2024-03-14 03:29:27.35581+00","00:06:44.137967","25",False,False
35961,"2024-03-14 05:45:48.916089+00","2024-03-14 05:39:04.200005+00","00:06:44.716084","25",False,False
35321,"2024-03-07 23:45:36.059006+00","2024-03-07 23:38:50.588318+00","00:06:45.470688","25",False,False
35938,"2024-03-14 02:48:39.727939+00","2024-03-14 02:41:53.856509+00","00:06:45.87143","25",False,False
35974,"2024-03-14 11:09:03.743619+00","2024-03-14 11:02:17.323915+00","00:06:46.419704","25",False,False
35982,"2024-03-14 12:06:55.859213+00","2024-03-14 12:00:09.334855+00","00:06:46.524358","25",False,False
35330,"2024-03-08 00:59:13.371655+00","2024-03-08 00:52:26.799611+00","00:06:46.572044","25",False,False
35844,"2024-03-13 15:18:42.364399+00","2024-03-13 15:11:55.063567+00","00:06:47.300832","25",False,False
35978,"2024-03-14 11:38:09.772344+00","2024-03-14 11:31:22.237147+00","00:06:47.535197","25",False,False
35574,"2024-03-12 06:19:12.865736+00","2024-03-12 06:12:25.127439+00","00:06:47.738297","25",False,False
35320,"2024-03-07 23:38:50.588318+00","2024-03-07 23:32:02.150446+00","00:06:48.437872","25",False,False
35979,"2024-03-14 11:44:58.394488+00","2024-03-14 11:38:09.772344+00","00:06:48.622144","25",False,False
35977,"2024-03-14 11:31:22.237147+00","2024-03-14 11:24:33.054374+00","00:06:49.182773","25",False,False
35980,"2024-03-14 11:51:47.791205+00","2024-03-14 11:44:58.394488+00","00:06:49.396717","25",False,False
35735,"2024-03-13 01:37:43.339413+00","2024-03-13 01:30:53.784482+00","00:06:49.554931","25",False,False
35921,"2024-03-13 23:51:26.816048+00","2024-03-13 23:44:36.081924+00","00:06:50.734124","25",False,False
35449,"2024-03-11 14:32:52.6501+00","2024-03-11 14:26:01.474938+00","00:06:51.175162","25",False,False
35531,"2024-03-12 00:27:10.664646+00","2024-03-12 00:20:19.335968+00","00:06:51.328678","25",False,False
35537,"2024-03-12 01:06:11.450573+00","2024-03-12 00:59:20.082257+00","00:06:51.368316","25",False,False
35919,"2024-03-13 23:36:26.610336+00","2024-03-13 23:29:33.968141+00","00:06:52.642195","25",False,False
35898,"2024-03-13 21:54:30.743849+00","2024-03-13 21:47:37.767204+00","00:06:52.976645","25",False,False
35465,"2024-03-11 15:50:27.341856+00","2024-03-11 15:43:34.013338+00","00:06:53.328518","25",False,False
35538,"2024-03-12 01:13:04.829841+00","2024-03-12 01:06:11.450573+00","00:06:53.379268","25",False,False
35365,"2024-03-08 05:47:05.376587+00","2024-03-08 05:40:11.75057+00","00:06:53.626017","25",False,False
35547,"2024-03-12 02:57:40.65921+00","2024-03-12 02:50:46.50676+00","00:06:54.15245","25",False,False
35750,"2024-03-13 03:22:29.360642+00","2024-03-13 03:15:35.074602+00","00:06:54.28604","25",NULL,NULL
35541,"2024-03-12 01:40:38.376038+00","2024-03-12 01:33:42.987058+00","00:06:55.38898","25",False,False
35542,"2024-03-12 01:47:33.939522+00","2024-03-12 01:40:38.376038+00","00:06:55.563484","25",False,False
35543,"2024-03-12 01:54:30.369891+00","2024-03-12 01:47:33.939522+00","00:06:56.430369","25",False,False
35866,"2024-03-13 18:15:13.616613+00","2024-03-13 18:08:17.145653+00","00:06:56.47096","25",False,False
35906,"2024-03-13 22:28:53.868885+00","2024-03-13 22:21:56.839896+00","00:06:57.028989","25",False,False
35529,"2024-03-11 23:54:09.500915+00","2024-03-11 23:47:12.155719+00","00:06:57.345196","25",False,False
35364,"2024-03-08 05:40:11.75057+00","2024-03-08 05:33:13.548655+00","00:06:58.201915","25",False,False
35857,"2024-03-13 17:17:10.626297+00","2024-03-13 17:10:09.496835+00","00:07:01.129462","25",False,False
35550,"2024-03-12 03:18:09.012204+00","2024-03-12 03:11:06.365545+00","00:07:02.646659","25",False,False
35864,"2024-03-13 18:00:43.348475+00","2024-03-13 17:53:40.628786+00","00:07:02.719689","25",False,False
35958,"2024-03-14 05:31:43.388579+00","2024-03-14 05:24:40.273175+00","00:07:03.115404","25",False,False
35948,"2024-03-14 03:43:14.771811+00","2024-03-14 03:36:11.493777+00","00:07:03.278034","25",False,False
35925,"2024-03-14 00:31:16.698289+00","2024-03-14 00:24:13.103329+00","00:07:03.59496","25",False,False
35396,"2024-03-08 20:17:12.960548+00","2024-03-08 20:10:08.429792+00","00:07:04.530756","25",False,False
35707,"2024-03-12 22:00:11.576911+00","2024-03-12 21:53:06.740858+00","00:07:04.836053","25",False,False
35840,"2024-03-13 15:02:08.949983+00","2024-03-13 14:55:02.895795+00","00:07:06.054188","25",False,False
35704,"2024-03-12 21:34:51.973431+00","2024-03-12 21:27:45.089632+00","00:07:06.883799","25",False,False
35366,"2024-03-08 05:54:12.337199+00","2024-03-08 05:47:05.376587+00","00:07:06.960612","25",False,False
35863,"2024-03-13 17:53:40.628786+00","2024-03-13 17:46:33.654868+00","00:07:06.973918","25",False,False
35127,"2024-03-07 00:10:14.630216+00","2024-03-07 00:03:07.439659+00","00:07:07.190557","25",False,False
35323,"2024-03-08 00:00:16.708624+00","2024-03-07 23:53:08.920961+00","00:07:07.787663","25",False,False
35564,"2024-03-12 04:51:45.179515+00","2024-03-12 04:44:36.908442+00","00:07:08.271073","25",False,False
35788,"2024-03-13 10:23:41.713451+00","2024-03-13 10:16:33.027487+00","00:07:08.685964","25",False,False
